,index,acc,val_acc,loss,val_loss
319,19,0.8328247666358948,0.7829158902168274,0.3475933372974396,0.4847809076309204
320,20,0.8337883353233337,0.7694283723831177,0.34528353810310364,0.46923765540122986
321,21,0.834591269493103,0.8034682273864746,0.3476727604866028,0.44149166345596313
322,22,0.8329854011535645,0.7970455884933472,0.34802305698394775,0.43131643533706665
323,23,0.8336277604103088,0.8413615822792053,0.35138845443725586,0.42334818840026855
324,24,0.834591269493103,0.7919074892997742,0.3496290147304535,0.45619747042655945
325,25,0.8339489102363586,0.7488760352134705,0.3502190113067627,0.525766909122467
326,26,0.8336277604103088,0.8548490405082703,0.34604158997535706,0.37272265553474426
327,27,0.8374819159507751,0.8227360248565674,0.3437926471233368,0.4177950918674469
328,28,0.8392484188079834,0.7450224757194519,0.3468293249607086,0.4991435110569
329,29,0.8370001316070557,0.8599871397018433,0.34904149174690247,0.39146026968955994
330,30,0.8390878438949585,0.7976878881454468,0.3449416756629944,0.44170618057250977
331,31,0.8390878438949585,0.8092485666275024,0.348010390996933,0.4626331031322479
332,32,0.8424602746963501,0.8034682273864746,0.3396497666835785,0.43962427973747253
333,33,0.8400514125823975,0.7591522336006165,0.34221574664115906,0.512255847454071
334,34,0.836518406867981,0.8561335802078247,0.3481519818305969,0.4059525430202484
335,35,0.8381242752075195,0.8214514851570129,0.3510494530200958,0.4210621416568756
336,36,0.8344306945800781,0.8169556856155396,0.34466665983200073,0.43141597509384155
337,37,0.834591269493103,0.8220937848091125,0.3480064570903778,0.45416367053985596
338,38,0.8437449932098389,0.7919074892997742,0.34407055377960205,0.4556634724140167
339,39,0.8374819159507751,0.8381502628326416,0.3431690037250519,0.39262694120407104
340,40,0.8413361310958862,0.7707129120826721,0.34222665429115295,0.4881233870983124
341,41,0.8361971974372864,0.8458574414253235,0.3483843207359314,0.405205100774765
342,42,0.8341095447540283,0.8208092451095581,0.3478222191333771,0.43425294756889343
343,43,0.8342701196670532,0.8034682273864746,0.3451245427131653,0.46003395318984985
344,44,0.8382849097251892,0.8490687012672424,0.34599530696868896,0.42752954363822937
345,45,0.8381242752075195,0.8355812430381775,0.346617728471756,0.443555623292923
346,46,0.8370001316070557,0.858060359954834,0.34511929750442505,0.3813350200653076
347,47,0.843584418296814,0.7880539298057556,0.3344770073890686,0.47851303219795227
348,48,0.8387666344642639,0.757867693901062,0.3413220942020416,0.5082715153694153
349,49,0.8389272689819336,0.8214514851570129,0.3455808460712433,0.43999186158180237
350,50,0.8371607661247253,0.8747591376304626,0.3451031744480133,0.33910423517227173
351,51,0.8360366225242615,0.8407193422317505,0.34550419449806213,0.40048468112945557
352,52,0.8421390652656555,0.813102126121521,0.3394888937473297,0.4521583616733551
353,53,0.8410149216651917,0.8413615822792053,0.34008556604385376,0.4047345817089081
354,54,0.8405331373214722,0.8349390029907227,0.3410659730434418,0.4336378574371338
355,55,0.8394090533256531,0.7771354913711548,0.3408655524253845,0.4868530333042145
356,56,0.8402119874954224,0.8400770425796509,0.34161338210105896,0.419612318277359
357,57,0.8437449932098389,0.786769449710846,0.340894877910614,0.4750029742717743
358,58,0.8392484188079834,0.8676942586898804,0.3457901179790497,0.36527055501937866
359,59,0.8333065509796143,0.8426461219787598,0.3491566479206085,0.40618762373924255
